GEO_ID,NAME,S2704_C03_001E,S2704_C03_006E,S2704_C03_002E,S2704_C03_010E,state,county
0500000US38105,"Williams County, North Dakota",19.3,8.1,10.6,2.8,38,105
0500000US39001,"Adams County, Ohio",50.8,34.5,22.2,2.7,39,001
0500000US39003,"Allen County, Ohio",42.9,24.8,20.6,2.0,39,003
0500000US39005,"Ashland County, Ohio",39.1,19.9,20.5,2.2,39,005
0500000US39007,"Ashtabula County, Ohio",47.0,27.9,22.0,3.4,39,007
0500000US39009,"Athens County, Ohio",34.6,20.2,16.5,2.8,39,009
0500000US39011,"Auglaize County, Ohio",30.0,11.7,19.7,2.4,39,011
0500000US39013,"Belmont County, Ohio",44.3,23.7,23.8,2.6,39,013
0500000US39015,"Brown County, Ohio",44.9,26.1,22.0,2.9,39,015
0500000US39017,"Butler County, Ohio",33.4,18.6,16.4,1.9,39,017
0500000US39019,"Carroll County, Ohio",41.9,20.1,24.5,2.6,39,019
0500000US39021,"Champaign County, Ohio",33.9,15.4,19.7,2.5,39,021
0500000US39023,"Clark County, Ohio",45.7,26.8,21.8,3.0,39,023
0500000US39025,"Clermont County, Ohio",33.7,15.5,19.5,2.5,39,025
0500000US39027,"Clinton County, Ohio",43.8,25.7,19.0,3.5,39,027
0500000US39029,"Columbiana County, Ohio",42.7,22.7,22.7,3.0,39,029
0500000US39031,"Coshocton County, Ohio",46.8,27.8,21.7,2.6,39,031
0500000US39033,"Crawford County, Ohio",45.2,25.7,23.0,1.9,39,033
0500000US39035,"Cuyahoga County, Ohio",42.8,25.7,20.4,2.1,39,035
0500000US39037,"Darke County, Ohio",39.7,19.7,22.2,1.6,39,037
0500000US39039,"Defiance County, Ohio",34.1,14.5,20.6,2.3,39,039
0500000US39041,"Delaware County, Ohio",21.3,7.2,14.7,1.3,39,041
0500000US39043,"Erie County, Ohio",41.1,19.8,23.7,2.5,39,043
0500000US39045,"Fairfield County, Ohio",33.8,17.4,18.3,2.6,39,045
0500000US39047,"Fayette County, Ohio",43.4,26.2,21.2,2.1,39,047
0500000US39049,"Franklin County, Ohio",33.3,21.3,13.5,1.6,39,049
0500000US39051,"Fulton County, Ohio",34.4,16.1,20.0,2.0,39,051
0500000US39053,"Gallia County, Ohio",45.8,27.4,22.0,3.1,39,053
0500000US39055,"Geauga County, Ohio",28.7,8.6,21.6,1.7,39,055
0500000US39057,"Greene County, Ohio",33.4,14.7,19.1,3.2,39,057
0500000US39059,"Guernsey County, Ohio",46.6,26.8,21.8,4.0,39,059
0500000US39061,"Hamilton County, Ohio",35.6,20.6,17.3,1.7,39,061
0500000US39063,"Hancock County, Ohio",33.9,16.6,19.6,1.8,39,063
0500000US39065,"Hardin County, Ohio",35.3,19.4,18.2,2.6,39,065
0500000US39067,"Harrison County, Ohio",43.5,21.8,24.6,2.6,39,067
0500000US39069,"Henry County, Ohio",32.1,13.0,20.3,2.0,39,069
0500000US39071,"Highland County, Ohio",42.7,24.8,21.1,2.7,39,071
0500000US39073,"Hocking County, Ohio",48.3,29.0,22.5,3.1,39,073
0500000US39075,"Holmes County, Ohio",20.6,9.4,11.9,1.1,39,075
0500000US39077,"Huron County, Ohio",38.9,20.3,20.8,1.8,39,077
0500000US39079,"Jackson County, Ohio",45.8,26.6,21.4,3.9,39,079
0500000US39081,"Jefferson County, Ohio",44.4,23.2,24.0,2.8,39,081
0500000US39083,"Knox County, Ohio",35.1,18.2,19.0,2.3,39,083
0500000US39085,"Lake County, Ohio",35.2,14.4,22.1,2.6,39,085
0500000US39087,"Lawrence County, Ohio",50.8,31.1,23.2,3.8,39,087
0500000US39089,"Licking County, Ohio",36.1,19.0,18.8,3.0,39,089
0500000US39091,"Logan County, Ohio",37.4,19.3,21.0,2.3,39,091
0500000US39093,"Lorain County, Ohio",39.1,19.9,21.5,2.6,39,093
0500000US39095,"Lucas County, Ohio",42.7,26.6,19.2,1.9,39,095
0500000US39097,"Madison County, Ohio",35.2,18.1,18.4,2.4,39,097
0500000US39099,"Mahoning County, Ohio",48.6,27.8,23.8,2.7,39,099
0500000US39101,"Marion County, Ohio",48.2,29.6,22.4,2.3,39,101
0500000US39103,"Medina County, Ohio",30.3,11.4,19.9,1.9,39,103
0500000US39105,"Meigs County, Ohio",53.5,33.9,23.7,3.3,39,105
0500000US39107,"Mercer County, Ohio",27.9,10.3,19.1,2.4,39,107
0500000US39109,"Miami County, Ohio",36.3,17.5,20.8,2.0,39,109
0500000US39111,"Monroe County, Ohio",46.1,23.2,26.4,2.1,39,111
0500000US39113,"Montgomery County, Ohio",41.4,23.7,19.6,2.8,39,113
0500000US39115,"Morgan County, Ohio",45.8,24.8,24.4,3.0,39,115
0500000US39117,"Morrow County, Ohio",38.7,20.3,20.4,2.8,39,117
0500000US39119,"Muskingum County, Ohio",45.2,27.2,20.7,2.5,39,119
0500000US39121,"Noble County, Ohio",49.6,20.5,32.3,7.3,39,121
0500000US39123,"Ottawa County, Ohio",39.8,12.8,28.6,2.7,39,123
0500000US39125,"Paulding County, Ohio",37.8,18.3,21.1,2.2,39,125
0500000US39127,"Perry County, Ohio",44.7,25.8,21.2,2.6,39,127
0500000US39129,"Pickaway County, Ohio",35.8,20.1,18.0,2.7,39,129
0500000US39131,"Pike County, Ohio",52.8,34.9,21.3,2.5,39,131
0500000US39133,"Portage County, Ohio",34.8,17.6,19.0,1.8,39,133
0500000US39135,"Preble County, Ohio",38.7,19.1,21.7,2.9,39,135
0500000US39137,"Putnam County, Ohio",28.2,10.5,19.1,0.9,39,137
0500000US39139,"Richland County, Ohio",44.7,24.8,22.2,3.4,39,139
0500000US39141,"Ross County, Ohio",45.4,25.9,21.3,4.4,39,141
0500000US39143,"Sandusky County, Ohio",41.8,22.4,21.6,3.1,39,143
0500000US39145,"Scioto County, Ohio",51.2,33.4,22.1,2.8,39,145
0500000US39147,"Seneca County, Ohio",38.8,21.1,19.9,2.0,39,147
0500000US39149,"Shelby County, Ohio",33.4,15.8,19.1,2.5,39,149
0500000US39151,"Stark County, Ohio",41.4,22.1,21.3,2.1,39,151
0500000US39153,"Summit County, Ohio",39.0,21.0,20.3,2.1,39,153
0500000US39155,"Trumbull County, Ohio",48.0,26.1,24.1,3.3,39,155
0500000US39157,"Tuscarawas County, Ohio",39.9,21.1,21.5,2.9,39,157
0500000US39159,"Union County, Ohio",22.4,9.3,13.4,1.9,39,159
0500000US39161,"Van Wert County, Ohio",37.0,17.4,21.2,1.7,39,161
0500000US39163,"Vinton County, Ohio",47.3,29.5,22.6,2.4,39,163
0500000US39165,"Warren County, Ohio",23.9,8.5,16.2,1.8,39,165
0500000US39167,"Washington County, Ohio",44.4,23.0,24.1,2.9,39,167
0500000US39169,"Wayne County, Ohio",32.9,15.3,19.1,1.9,39,169
0500000US39171,"Williams County, Ohio",42.1,22.4,22.4,1.7,39,171
0500000US39173,"Wood County, Ohio",28.9,13.3,16.6,1.8,39,173
0500000US39175,"Wyandot County, Ohio",35.0,15.8,21.7,2.8,39,175
0500000US40001,"Adair County, Oklahoma",49.6,33.3,20.2,3.3,40,001
0500000US40003,"Alfalfa County, Oklahoma",39.0,17.2,24.1,2.6,40,003
0500000US40005,"Atoka County, Oklahoma",44.9,23.7,23.1,4.5,40,005
0500000US40007,"Beaver County, Oklahoma",35.7,16.9,20.5,1.5,40,007
0500000US40009,"Beckham County, Oklahoma",38.0,20.8,18.7,1.2,40,009
0500000US40011,"Blaine County, Oklahoma",44.3,23.1,22.6,2.2,40,011
0500000US40013,"Bryan County, Oklahoma",38.1,20.1,19.9,4.2,40,013
0500000US40015,"Caddo County, Oklahoma",41.6,23.5,20.2,3.3,40,015
0500000US40017,"Canadian County, Oklahoma",29.0,12.9,15.9,3.2,40,017
0500000US40019,"Carter County, Oklahoma",41.5,23.2,20.2,3.4,40,019
0500000US40021,"Cherokee County, Oklahoma",39.7,21.4,20.3,3.9,40,021
0500000US40023,"Choctaw County, Oklahoma",50.6,30.6,24.5,5.3,40,023
0500000US40025,"Cimarron County, Oklahoma",42.8,18.2,26.8,0.9,40,025
0500000US40027,"Cleveland County, Oklahoma",31.0,15.2,15.9,3.7,40,027
0500000US40029,"Coal County, Oklahoma",46.2,26.6,22.8,3.6,40,029
0500000US40031,"Comanche County, Oklahoma",40.4,20.3,19.2,7.9,40,031
0500000US40033,"Cotton County, Oklahoma",44.8,24.3,23.9,4.9,40,033
0500000US40035,"Craig County, Oklahoma",45.6,23.3,24.7,3.8,40,035
0500000US40037,"Creek County, Oklahoma",39.6,20.1,23.9,2.8,40,037
0500000US40039,"Custer County, Oklahoma",32.5,18.7,15.7,1.8,40,039
0500000US40041,"Delaware County, Oklahoma",50.1,23.5,28.8,4.8,40,041
0500000US40043,"Dewey County, Oklahoma",35.1,15.9,19.3,2.2,40,043
0500000US40045,"Ellis County, Oklahoma",37.9,14.0,24.4,2.0,40,045
0500000US40047,"Garfield County, Oklahoma",38.2,21.6,18.0,2.8,40,047
0500000US40049,"Garvin County, Oklahoma",41.5,21.6,21.5,3.6,40,049
0500000US40051,"Grady County, Oklahoma",35.4,17.0,19.8,2.8,40,051
0500000US40053,"Grant County, Oklahoma",41.6,21.2,23.4,3.3,40,053
0500000US40055,"Greer County, Oklahoma",46.6,25.8,22.7,3.4,40,055
0500000US40057,"Harmon County, Oklahoma",40.4,22.0,21.2,0.6,40,057
0500000US40059,"Harper County, Oklahoma",36.0,16.7,19.4,1.9,40,059
0500000US40061,"Haskell County, Oklahoma",47.7,27.6,24.2,4.9,40,061
0500000US40063,"Hughes County, Oklahoma",43.2,22.3,22.7,3.4,40,063
0500000US40065,"Jackson County, Oklahoma",37.0,19.5,17.8,5.2,40,065
0500000US40067,"Jefferson County, Oklahoma",48.1,28.9,23.8,2.5,40,067
0500000US40069,"Johnston County, Oklahoma",47.8,30.3,21.9,3.9,40,069
0500000US40071,"Kay County, Oklahoma",44.5,22.8,23.1,3.9,40,071
0500000US40073,"Kingfisher County, Oklahoma",31.3,18.6,17.0,1.0,40,073
0500000US40075,"Kiowa County, Oklahoma",47.7,25.0,26.6,2.7,40,075
0500000US40077,"Latimer County, Oklahoma",48.2,26.6,24.6,6.1,40,077
0500000US40079,"Le Flore County, Oklahoma",45.3,26.7,21.8,3.7,40,079
0500000US40081,"Lincoln County, Oklahoma",41.5,21.6,21.5,3.5,40,081
0500000US40083,"Logan County, Oklahoma",32.4,16.8,17.9,2.7,40,083
0500000US40085,"Love County, Oklahoma",39.2,20.7,20.5,2.5,40,085
0500000US40087,"McClain County, Oklahoma",29.5,13.6,16.8,2.7,40,087
0500000US40089,"McCurtain County, Oklahoma",49.3,31.9,20.5,3.6,40,089
0500000US40091,"McIntosh County, Oklahoma",48.2,21.3,29.6,6.7,40,091
0500000US40093,"Major County, Oklahoma",39.0,17.3,23.9,1.4,40,093
0500000US40095,"Marshall County, Oklahoma",45.7,22.9,24.9,4.8,40,095
0500000US40097,"Mayes County, Oklahoma",42.1,22.3,21.5,3.8,40,097
0500000US40099,"Murray County, Oklahoma",41.2,19.8,22.8,3.3,40,099
0500000US40101,"Muskogee County, Oklahoma",47.9,29.1,20.7,4.9,40,101
0500000US40103,"Noble County, Oklahoma",40.1,18.2,23.9,2.2,40,103
0500000US40105,"Nowata County, Oklahoma",43.9,22.2,23.5,3.8,40,105
0500000US40107,"Okfuskee County, Oklahoma",51.4,31.5,26.8,3.4,40,107
0500000US40109,"Oklahoma County, Oklahoma",35.1,20.4,15.7,2.8,40,109
0500000US40111,"Okmulgee County, Oklahoma",45.1,26.7,22.2,3.7,40,111
0500000US40113,"Osage County, Oklahoma",43.8,22.2,24.1,3.9,40,113
0500000US40115,"Ottawa County, Oklahoma",45.7,27.8,20.9,3.9,40,115
0500000US40117,"Pawnee County, Oklahoma",42.8,22.5,23.0,3.1,40,117
0500000US40119,"Payne County, Oklahoma",27.9,13.9,15.0,2.2,40,119
0500000US40121,"Pittsburg County, Oklahoma",45.0,22.9,22.9,5.8,40,121
0500000US40123,"Pontotoc County, Oklahoma",33.5,17.1,18.1,3.5,40,123
0500000US40125,"Pottawatomie County, Oklahoma",39.0,21.8,19.2,3.3,40,125
0500000US40127,"Pushmataha County, Oklahoma",51.4,28.4,27.2,4.8,40,127
0500000US40129,"Roger Mills County, Oklahoma",40.3,16.1,24.5,2.4,40,129
0500000US40131,"Rogers County, Oklahoma",33.1,15.4,18.0,3.9,40,131
0500000US40133,"Seminole County, Oklahoma",44.5,26.1,21.4,3.7,40,133
0500000US40135,"Sequoyah County, Oklahoma",47.9,28.3,23.3,5.3,40,135
0500000US40137,"Stephens County, Oklahoma",43.9,23.1,23.2,5.1,40,137
0500000US40139,"Texas County, Oklahoma",30.1,18.1,12.8,0.7,40,139
0500000US40141,"Tillman County, Oklahoma",49.7,29.8,24.4,2.6,40,141
0500000US40143,"Tulsa County, Oklahoma",34.1,19.0,16.2,2.4,40,143
0500000US40145,"Wagoner County, Oklahoma",32.7,14.5,18.4,3.7,40,145
0500000US40147,"Washington County, Oklahoma",41.6,20.3,23.1,2.8,40,147
0500000US40149,"Washita County, Oklahoma",42.9,22.7,21.5,2.1,40,149
0500000US40151,"Woods County, Oklahoma",29.0,12.5,18.5,1.3,40,151
0500000US40153,"Woodward County, Oklahoma",32.1,15.6,18.6,2.4,40,153
0500000US41001,"Baker County, Oregon",53.0,24.8,32.0,6.0,41,001
0500000US41003,"Benton County, Oregon",33.8,17.5,18.2,1.6,41,003
0500000US41005,"Clackamas County, Oregon",34.1,16.0,20.0,2.2,41,005
0500000US41007,"Clatsop County, Oregon",48.4,25.3,26.5,4.3,41,007
0500000US41009,"Columbia County, Oregon",41.0,21.4,21.9,4.2,41,009
0500000US41011,"Coos County, Oregon",55.8,29.3,30.4,5.9,41,011
0500000US41013,"Crook County, Oregon",46.2,21.3,27.2,4.8,41,013
0500000US41015,"Curry County, Oregon",64.4,29.4,39.2,6.5,41,015
0500000US41017,"Deschutes County, Oregon",40.2,19.3,22.6,2.9,41,017
0500000US41019,"Douglas County, Oregon",56.5,30.9,28.8,6.9,41,019
0500000US41021,"Gilliam County, Oregon",54.6,27.4,33.7,6.2,41,021
0500000US41023,"Grant County, Oregon",51.1,18.7,33.0,5.9,41,023
0500000US41025,"Harney County, Oregon",51.1,28.2,27.8,3.6,41,025
0500000US41027,"Hood River County, Oregon",37.2,20.7,18.2,2.0,41,027
0500000US41029,"Jackson County, Oregon",49.9,27.9,24.5,4.2,41,029
0500000US41031,"Jefferson County, Oregon",49.8,31.6,21.7,3.1,41,031
0500000US41033,"Josephine County, Oregon",59.7,35.2,28.9,5.4,41,033
0500000US41035,"Klamath County, Oregon",55.7,33.4,26.1,4.2,41,035
0500000US41037,"Lake County, Oregon",48.7,25.2,26.2,5.7,41,037
0500000US41039,"Lane County, Oregon",44.5,25.2,22.2,3.4,41,039
0500000US41041,"Lincoln County, Oregon",57.9,28.7,33.6,5.0,41,041
0500000US41043,"Linn County, Oregon",44.6,26.4,20.5,3.3,41,043
0500000US41045,"Malheur County, Oregon",51.2,35.2,19.8,3.1,41,045
0500000US41047,"Marion County, Oregon",42.4,26.9,17.9,2.2,41,047
0500000US41049,"Morrow County, Oregon",46.3,31.2,17.7,4.0,41,049
0500000US41051,"Multnomah County, Oregon",34.5,21.9,15.3,1.8,41,051
0500000US41053,"Polk County, Oregon",43.4,26.3,20.4,2.7,41,053
0500000US41055,"Sherman County, Oregon",54.4,33.3,23.5,8.1,41,055
0500000US41057,"Tillamook County, Oregon",52.7,26.2,30.9,4.1,41,057
0500000US41059,"Umatilla County, Oregon",42.8,27.5,18.8,2.8,41,059
0500000US41061,"Union County, Oregon",46.1,26.1,23.4,2.7,41,061
0500000US41063,"Wallowa County, Oregon",51.7,23.0,31.4,4.6,41,063
0500000US41065,"Wasco County, Oregon",47.0,28.5,22.3,3.3,41,065
0500000US41067,"Washington County, Oregon",29.2,15.9,14.8,1.6,41,067
0500000US41069,"Wheeler County, Oregon",64.0,27.8,39.7,6.2,41,069
0500000US41071,"Yamhill County, Oregon",41.0,23.4,20.0,2.6,41,071
0500000US42001,"Adams County, Pennsylvania",36.2,15.6,22.5,2.0,42,001
0500000US42003,"Allegheny County, Pennsylvania",35.3,17.5,20.8,1.8,42,003
0500000US42005,"Armstrong County, Pennsylvania",43.7,22.4,25.5,3.2,42,005
0500000US42007,"Beaver County, Pennsylvania",40.5,19.5,24.4,3.1,42,007
0500000US42009,"Bedford County, Pennsylvania",44.5,22.3,25.2,3.5,42,009
0500000US42011,"Berks County, Pennsylvania",38.5,22.2,19.0,1.7,42,011
0500000US42013,"Blair County, Pennsylvania",44.5,25.2,22.9,3.4,42,013
0500000US42015,"Bradford County, Pennsylvania",41.7,19.9,24.8,2.9,42,015
0500000US42017,"Bucks County, Pennsylvania",31.4,13.3,20.4,1.2,42,017
0500000US42019,"Butler County, Pennsylvania",32.9,14.2,21.5,2.6,42,019
0500000US42021,"Cambria County, Pennsylvania",46.5,25.2,26.3,3.3,42,021
0500000US42023,"Cameron County, Pennsylvania",61.6,34.5,33.0,3.6,42,023
0500000US42025,"Carbon County, Pennsylvania",44.4,24.1,24.3,2.1,42,025
0500000US42027,"Centre County, Pennsylvania",27.6,12.8,16.7,1.8,42,027
0500000US42029,"Chester County, Pennsylvania",27.0,10.9,17.4,1.6,42,029
0500000US42031,"Clarion County, Pennsylvania",39.8,21.0,22.3,3.2,42,031
0500000US42033,"Clearfield County, Pennsylvania",47.5,26.8,25.0,2.7,42,033
0500000US42035,"Clinton County, Pennsylvania",40.9,22.4,21.8,3.1,42,035
0500000US42037,"Columbia County, Pennsylvania",37.7,18.7,22.4,1.8,42,037
0500000US42039,"Crawford County, Pennsylvania",44.5,23.6,25.1,3.7,42,039
0500000US42041,"Cumberland County, Pennsylvania",32.1,13.7,19.6,2.4,42,041
0500000US42043,"Dauphin County, Pennsylvania",37.8,21.3,19.2,1.6,42,043
0500000US42045,"Delaware County, Pennsylvania",34.5,19.4,17.9,1.3,42,045
0500000US42047,"Elk County, Pennsylvania",46.7,24.6,26.6,3.3,42,047
0500000US42049,"Erie County, Pennsylvania",44.6,26.9,21.6,2.7,42,049
0500000US42051,"Fayette County, Pennsylvania",49.4,29.0,25.1,2.8,42,051
0500000US42053,"Forest County, Pennsylvania",58.6,26.5,38.0,3.9,42,053
0500000US42055,"Franklin County, Pennsylvania",37.4,18.1,21.1,2.7,42,055
0500000US42057,"Fulton County, Pennsylvania",42.3,21.6,24.7,2.2,42,057
0500000US42059,"Greene County, Pennsylvania",45.4,25.6,23.8,2.3,42,059
0500000US42061,"Huntingdon County, Pennsylvania",44.5,22.6,25.5,3.7,42,061
0500000US42063,"Indiana County, Pennsylvania",40.1,22.0,22.0,2.4,42,063
0500000US42065,"Jefferson County, Pennsylvania",45.6,26.0,23.4,2.6,42,065
0500000US42067,"Juniata County, Pennsylvania",36.4,19.2,22.2,1.4,42,067
0500000US42069,"Lackawanna County, Pennsylvania",41.8,23.9,21.6,1.9,42,069
0500000US42071,"Lancaster County, Pennsylvania",34.1,16.7,19.6,1.7,42,071
0500000US42073,"Lawrence County, Pennsylvania",46.7,25.8,24.6,3.1,42,073
0500000US42075,"Lebanon County, Pennsylvania",38.3,19.1,21.2,3.4,42,075
0500000US42077,"Lehigh County, Pennsylvania",39.1,23.3,18.6,1.3,42,077
0500000US42079,"Luzerne County, Pennsylvania",45.0,26.4,21.8,2.4,42,079
0500000US42081,"Lycoming County, Pennsylvania",41.0,21.9,21.8,2.5,42,081
0500000US42083,"McKean County, Pennsylvania",44.4,24.0,23.7,3.4,42,083
0500000US42085,"Mercer County, Pennsylvania",45.2,23.7,25.5,3.2,42,085
0500000US42087,"Mifflin County, Pennsylvania",42.2,23.4,23.3,2.3,42,087
0500000US42089,"Monroe County, Pennsylvania",39.0,20.4,21.2,2.3,42,089
0500000US42091,"Montgomery County, Pennsylvania",28.5,11.9,18.3,1.2,42,091
0500000US42093,"Montour County, Pennsylvania",32.6,13.9,22.0,1.7,42,093
0500000US42095,"Northampton County, Pennsylvania",34.7,16.5,20.8,1.3,42,095
0500000US42097,"Northumberland County, Pennsylvania",43.3,22.9,24.4,2.3,42,097
0500000US42099,"Perry County, Pennsylvania",35.4,16.2,21.8,2.3,42,099
0500000US42101,"Philadelphia County, Pennsylvania",45.9,34.7,16.4,1.3,42,101
0500000US42103,"Pike County, Pennsylvania",42.4,19.1,25.9,3.6,42,103
0500000US42105,"Potter County, Pennsylvania",49.2,24.1,28.3,4.3,42,105
0500000US42107,"Schuylkill County, Pennsylvania",42.3,22.5,23.0,2.6,42,107
0500000US42109,"Snyder County, Pennsylvania",36.0,17.9,20.8,1.5,42,109
0500000US42111,"Somerset County, Pennsylvania",43.1,21.3,25.9,2.6,42,111
0500000US42113,"Sullivan County, Pennsylvania",47.4,18.9,32.5,2.9,42,113
0500000US42115,"Susquehanna County, Pennsylvania",46.1,22.1,27.2,3.0,42,115
0500000US42117,"Tioga County, Pennsylvania",46.2,24.2,25.1,3.6,42,117
0500000US42119,"Union County, Pennsylvania",32.7,14.0,22.1,1.1,42,119
0500000US42121,"Venango County, Pennsylvania",49.1,26.3,26.9,3.8,42,121
0500000US42123,"Warren County, Pennsylvania",45.0,21.5,26.9,5.2,42,123
0500000US42125,"Washington County, Pennsylvania",38.7,18.3,23.3,1.7,42,125
0500000US42127,"Wayne County, Pennsylvania",48.0,22.0,29.4,3.0,42,127
0500000US42129,"Westmoreland County, Pennsylvania",41.2,19.0,25.5,2.4,42,129
0500000US42131,"Wyoming County, Pennsylvania",43.1,21.4,24.8,2.6,42,131
0500000US42133,"York County, Pennsylvania",36.1,18.1,19.6,2.1,42,133
0500000US44001,"Bristol County, Rhode Island",29.3,11.7,20.3,1.8,44,001
0500000US44003,"Kent County, Rhode Island",35.6,17.6,22.0,2.0,44,003
0500000US44005,"Newport County, Rhode Island",36.7,13.6,25.6,2.7,44,005
0500000US44007,"Providence County, Rhode Island",39.9,26.5,17.6,1.7,44,007
0500000US44009,"Washington County, Rhode Island",35.0,13.9,23.7,2.1,44,009
0500000US45001,"Abbeville County, South Carolina",41.8,20.2,24.5,3.4,45,001
0500000US45003,"Aiken County, South Carolina",39.8,19.1,22.7,3.8,45,003
0500000US45005,"Allendale County, South Carolina",45.9,26.7,26.9,2.2,45,005
0500000US45007,"Anderson County, South Carolina",38.1,20.0,20.6,2.7,45,007
0500000US45009,"Bamberg County, South Carolina",45.1,26.6,27.0,3.0,45,009
0500000US45011,"Barnwell County, South Carolina",50.7,33.3,22.5,2.8,45,011
0500000US45013,"Beaufort County, South Carolina",42.4,13.8,30.2,3.6,45,013
0500000US45015,"Berkeley County, South Carolina",33.7,17.5,16.7,4.6,45,015
0500000US45017,"Calhoun County, South Carolina",46.6,25.1,25.8,4.1,45,017
0500000US45019,"Charleston County, South Carolina",30.4,13.1,18.7,2.9,45,019
0500000US45021,"Cherokee County, South Carolina",43.7,26.8,20.2,2.8,45,021
0500000US45023,"Chester County, South Carolina",44.9,25.9,21.6,2.0,45,023
0500000US45025,"Chesterfield County, South Carolina",45.4,26.0,22.7,2.3,45,025
0500000US45027,"Clarendon County, South Carolina",56.2,33.7,30.6,4.1,45,027
0500000US45029,"Colleton County, South Carolina",46.4,28.0,22.0,3.7,45,029
0500000US45031,"Darlington County, South Carolina",46.4,29.1,22.8,2.4,45,031
0500000US45033,"Dillon County, South Carolina",51.0,35.9,20.2,2.1,45,033
0500000US45035,"Dorchester County, South Carolina",34.3,17.4,17.0,4.2,45,035
0500000US45037,"Edgefield County, South Carolina",38.2,17.8,23.4,3.8,45,037
0500000US45039,"Fairfield County, South Carolina",44.6,23.5,25.5,3.2,45,039
0500000US45041,"Florence County, South Carolina",39.9,22.9,20.5,2.7,45,041
0500000US45043,"Georgetown County, South Carolina",49.1,20.3,32.2,3.7,45,043
0500000US45045,"Greenville County, South Carolina",31.8,15.9,17.7,2.1,45,045
