GEO_ID,NAME,B27010_001E,B27010_002E,B27010_018E,B27010_034E,B27010_051E,B27010_007E,B27010_013E,B27010_023E,B27010_029E,B27010_039E,B27010_046E,B27010_062E,state,county,tract,block group,GEO_ID_2,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,404,294,541,266,269,0,82,0,179,6,81,15,001,020100,1,1500000US150010201001,1500000US150010201002
1500000US150030001083,Block Group 3; Census Tract 1.08; Honolulu County; Hawaii,1241,219,224,387,411,0,0,6,0,26,0,0,15,003,000108,3,1500000US150030001083,1500000US150030001082
1500000US150030001101,Block Group 1; Census Tract 1.10; Honolulu County; Hawaii,1261,321,85,482,373,0,0,6,0,0,0,0,15,003,000110,1,1500000US150030001101,1500000US150030001101
1500000US150030001102,Block Group 2; Census Tract 1.10; Honolulu County; Hawaii,820,275,96,316,133,0,0,11,0,13,0,0,15,003,000110,2,1500000US150030001102,1500000US150030001103
1500000US150030001103,Block Group 3; Census Tract 1.10; Honolulu County; Hawaii,1702,352,284,679,387,24,0,13,0,30,0,34,15,003,000110,3,1500000US150030001103,1500000US150030001151
1500000US150030001104,Block Group 4; Census Tract 1.10; Honolulu County; Hawaii,495,127,47,257,64,0,0,10,0,0,0,0,15,003,000110,4,1500000US150030001104,1500000US150030001102
1500000US150030001141,Block Group 1; Census Tract 1.14; Honolulu County; Hawaii,408,98,23,161,126,7,0,0,0,5,0,0,15,003,000114,1,1500000US150030001141,1500000US150030001141
1500000US150030001142,Block Group 2; Census Tract 1.14; Honolulu County; Hawaii,964,267,77,420,200,0,0,0,0,8,0,0,15,003,000114,2,1500000US150030001142,1500000US150030001152
1500000US150030001151,Block Group 1; Census Tract 1.15; Honolulu County; Hawaii,1257,153,72,328,704,26,0,0,0,13,0,0,15,003,000115,1,1500000US150030001151,1500000US150030001104
1500000US150030001152,Block Group 2; Census Tract 1.15; Honolulu County; Hawaii,622,168,80,208,166,21,0,0,0,0,0,0,15,003,000115,2,1500000US150030001152,1500000US150030001142
1500000US150030001153,Block Group 3; Census Tract 1.15; Honolulu County; Hawaii,291,53,50,131,57,0,0,0,0,0,0,0,15,003,000115,3,1500000US150030001153,1500000US150030001153
1500000US150030001161,Block Group 1; Census Tract 1.16; Honolulu County; Hawaii,2333,360,215,1028,730,70,0,12,0,48,26,34,15,003,000116,1,1500000US150030001161,1500000US150030001161
1500000US150030001171,Block Group 1; Census Tract 1.17; Honolulu County; Hawaii,1538,424,243,652,219,26,0,33,0,51,0,0,15,003,000117,1,1500000US150030001171,1500000US150030001171
1500000US150030001181,Block Group 1; Census Tract 1.18; Honolulu County; Hawaii,1784,333,254,761,436,28,0,0,19,25,0,0,15,003,000118,1,1500000US150030001181,1500000US150030001181
1500000US150030001191,Block Group 1; Census Tract 1.19; Honolulu County; Hawaii,1152,346,66,474,266,18,0,7,0,33,0,21,15,003,000119,1,1500000US150030001191,1500000US150030001192
1500000US150030001192,Block Group 2; Census Tract 1.19; Honolulu County; Hawaii,1210,342,104,326,438,28,0,36,0,22,0,40,15,003,000119,2,1500000US150030001192,1500000US150030001191
1500000US150030001193,Block Group 3; Census Tract 1.19; Honolulu County; Hawaii,450,39,68,218,125,10,0,7,0,19,0,0,15,003,000119,3,1500000US150030001193,1500000US150030001193
1500000US150030001201,Block Group 1; Census Tract 1.20; Honolulu County; Hawaii,719,104,164,221,230,22,0,0,0,4,0,0,15,003,000120,1,1500000US150030001201,1500000US150030001202
1500000US150030001202,Block Group 2; Census Tract 1.20; Honolulu County; Hawaii,765,191,125,264,185,0,0,9,0,3,5,2,15,003,000120,2,1500000US150030001202,1500000US150030001201
1500000US150030001203,Block Group 3; Census Tract 1.20; Honolulu County; Hawaii,974,155,169,430,220,27,0,25,0,8,0,7,15,003,000120,3,1500000US150030001203,1500000US150030001203
1500000US150030001211,Block Group 1; Census Tract 1.21; Honolulu County; Hawaii,1625,309,204,756,356,0,0,17,0,30,0,0,15,003,000121,1,1500000US150030001211,1500000US150030001211
1500000US150030001212,Block Group 2; Census Tract 1.21; Honolulu County; Hawaii,848,78,131,314,325,0,0,0,0,8,0,0,15,003,000121,2,1500000US150030001212,1500000US150030001212
1500000US150030001221,Block Group 1; Census Tract 1.22; Honolulu County; Hawaii,1306,246,30,588,442,9,0,0,0,0,0,0,15,003,000122,1,1500000US150030001221,1500000US150030001222
1500000US150030001222,Block Group 2; Census Tract 1.22; Honolulu County; Hawaii,622,119,15,217,271,0,0,0,0,12,0,0,15,003,000122,2,1500000US150030001222,1500000US150030001221
1500000US150030001223,Block Group 3; Census Tract 1.22; Honolulu County; Hawaii,1069,313,134,384,238,0,0,0,0,25,0,0,15,003,000122,3,1500000US150030001223,1500000US150030001223
1500000US150030002001,Block Group 1; Census Tract 2; Honolulu County; Hawaii,755,245,49,266,195,14,0,9,0,12,0,0,15,003,000200,1,1500000US150030002001,1500000US150030002002
1500000US150030002002,Block Group 2; Census Tract 2; Honolulu County; Hawaii,836,131,291,261,153,0,0,0,0,7,0,0,15,003,000200,2,1500000US150030002002,1500000US150030002005
1500000US150030002003,Block Group 3; Census Tract 2; Honolulu County; Hawaii,1657,298,256,614,489,48,0,46,0,25,0,8,15,003,000200,3,1500000US150030002003,1500000US150030002001
1500000US150030002004,Block Group 4; Census Tract 2; Honolulu County; Hawaii,999,158,215,461,165,11,0,0,0,65,0,0,15,003,000200,4,1500000US150030002004,1500000US150030002003
1500000US150030002005,Block Group 5; Census Tract 2; Honolulu County; Hawaii,855,113,170,344,228,0,0,69,0,9,0,0,15,003,000200,5,1500000US150030002005,1500000US150030002004
1500000US150030002006,Block Group 6; Census Tract 2; Honolulu County; Hawaii,711,112,180,314,105,0,0,0,0,0,0,0,15,003,000200,6,1500000US150030002006,1500000US150030002006
1500000US150030003011,Block Group 1; Census Tract 3.01; Honolulu County; Hawaii,1834,301,395,691,447,10,0,23,0,11,0,19,15,003,000301,1,1500000US150030003011,1500000US150030003012
1500000US150030003012,Block Group 2; Census Tract 3.01; Honolulu County; Hawaii,1568,330,144,734,360,0,0,0,0,10,0,0,15,003,000301,2,1500000US150030003012,1500000US150030003011
1500000US150030003021,Block Group 1; Census Tract 3.02; Honolulu County; Hawaii,1436,298,157,623,358,30,0,21,0,54,0,16,15,003,000302,1,1500000US150030003021,1500000US150030003021
1500000US150030003022,Block Group 2; Census Tract 3.02; Honolulu County; Hawaii,1373,338,196,490,349,50,0,19,0,13,0,0,15,003,000302,2,1500000US150030003022,1500000US150030003022
1500000US150030004011,Block Group 1; Census Tract 4.01; Honolulu County; Hawaii,723,101,79,201,342,0,0,4,0,1,1,25,15,003,000401,1,1500000US150030004011,1500000US150030004011
1500000US150030004012,Block Group 2; Census Tract 4.01; Honolulu County; Hawaii,2288,354,257,979,698,0,0,0,0,26,24,67,15,003,000401,2,1500000US150030004012,1500000US150030004012
1500000US150030004021,Block Group 1; Census Tract 4.02; Honolulu County; Hawaii,738,118,68,330,222,32,0,0,0,46,0,0,15,003,000402,1,1500000US150030004021,1500000US150030004021
1500000US150030004022,Block Group 2; Census Tract 4.02; Honolulu County; Hawaii,2409,461,275,1011,662,170,0,175,0,46,0,0,15,003,000402,2,1500000US150030004022,1500000US150030004022
1500000US150030004023,Block Group 3; Census Tract 4.02; Honolulu County; Hawaii,963,186,101,382,294,0,0,15,0,26,0,4,15,003,000402,3,1500000US150030004023,1500000US150030004023
1500000US150030005001,Block Group 1; Census Tract 5; Honolulu County; Hawaii,703,181,58,207,257,87,0,35,0,0,0,45,15,003,000500,1,1500000US150030005001,1500000US150030005001
1500000US150030005002,Block Group 2; Census Tract 5; Honolulu County; Hawaii,728,77,91,363,197,0,0,0,0,0,0,0,15,003,000500,2,1500000US150030005002,1500000US150030005004
1500000US150030005003,Block Group 3; Census Tract 5; Honolulu County; Hawaii,581,144,46,247,144,0,0,32,0,15,10,0,15,003,000500,3,1500000US150030005003,1500000US150030005002
1500000US150030005004,Block Group 4; Census Tract 5; Honolulu County; Hawaii,777,205,125,241,206,12,0,0,0,0,0,0,15,003,000500,4,1500000US150030005004,1500000US150030005003
1500000US150030005005,Block Group 5; Census Tract 5; Honolulu County; Hawaii,713,173,42,323,175,0,0,0,0,7,0,6,15,003,000500,5,1500000US150030005005,1500000US150030005005
1500000US150030006001,Block Group 1; Census Tract 6; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,000600,1,1500000US150030006001,1500000US150030006001
1500000US150030006002,Block Group 2; Census Tract 6; Honolulu County; Hawaii,1128,196,93,425,414,0,0,18,0,0,0,13,15,003,000600,2,1500000US150030006002,1500000US150030006002
1500000US150030007001,Block Group 1; Census Tract 7; Honolulu County; Hawaii,836,193,187,302,154,0,0,57,0,0,0,0,15,003,000700,1,1500000US150030007001,1500000US150030007001
1500000US150030007002,Block Group 2; Census Tract 7; Honolulu County; Hawaii,413,48,50,163,152,0,0,14,0,9,0,0,15,003,000700,2,1500000US150030007002,1500000US150030008001
1500000US150030007003,Block Group 3; Census Tract 7; Honolulu County; Hawaii,812,6,109,444,253,0,0,0,0,51,42,0,15,003,000700,3,1500000US150030007003,1500000US150030007002
1500000US150030007004,Block Group 4; Census Tract 7; Honolulu County; Hawaii,1098,125,267,500,206,10,0,24,0,43,91,8,15,003,000700,4,1500000US150030007004,1500000US150030007003
1500000US150030008001,Block Group 1; Census Tract 8; Honolulu County; Hawaii,1229,212,148,500,369,2,0,6,0,0,9,0,15,003,000800,1,1500000US150030008001,1500000US150030007004
1500000US150030008002,Block Group 2; Census Tract 8; Honolulu County; Hawaii,1280,173,327,463,317,0,0,0,0,16,0,0,15,003,000800,2,1500000US150030008002,1500000US150030008002
1500000US150030008003,Block Group 3; Census Tract 8; Honolulu County; Hawaii,1207,308,110,473,316,55,0,12,0,13,0,0,15,003,000800,3,1500000US150030008003,1500000US150030008003
1500000US150030009011,Block Group 1; Census Tract 9.01; Honolulu County; Hawaii,1034,136,210,392,296,0,0,0,0,23,0,3,15,003,000901,1,1500000US150030009011,1500000US150030009011
1500000US150030009012,Block Group 2; Census Tract 9.01; Honolulu County; Hawaii,1247,245,171,371,460,8,0,16,0,29,0,11,15,003,000901,2,1500000US150030009012,1500000US150030009012
1500000US150030009031,Block Group 1; Census Tract 9.03; Honolulu County; Hawaii,916,89,119,395,313,31,0,0,0,16,0,0,15,003,000903,1,1500000US150030009031,1500000US150030009031
1500000US150030009032,Block Group 2; Census Tract 9.03; Honolulu County; Hawaii,1633,317,292,617,407,88,0,60,0,84,0,21,15,003,000903,2,1500000US150030009032,1500000US150030009032
1500000US150030009041,Block Group 1; Census Tract 9.04; Honolulu County; Hawaii,2482,276,675,1094,437,79,0,157,0,72,0,0,15,003,000904,1,1500000US150030009041,1500000US150030009041
1500000US150030009051,Block Group 1; Census Tract 9.05; Honolulu County; Hawaii,1041,98,148,479,316,0,0,14,0,41,0,8,15,003,000905,1,1500000US150030009051,1500000US150030009051
1500000US150030009052,Block Group 2; Census Tract 9.05; Honolulu County; Hawaii,1166,203,192,486,285,42,0,0,0,35,2,21,15,003,000905,2,1500000US150030009052,1500000US150030009052
1500000US150030010001,Block Group 1; Census Tract 10; Honolulu County; Hawaii,1576,171,394,461,550,10,0,17,0,21,21,0,15,003,001000,1,1500000US150030010001,1500000US150030010001
1500000US150030010002,Block Group 2; Census Tract 10; Honolulu County; Hawaii,1132,121,84,528,399,11,0,0,0,77,0,0,15,003,001000,2,1500000US150030010002,1500000US150030010002
1500000US150030011011,Block Group 1; Census Tract 11.01; Honolulu County; Hawaii,695,32,357,194,112,0,0,43,0,0,0,0,15,003,001101,1,1500000US150030011011,1500000US150030011012
1500000US150030011012,Block Group 2; Census Tract 11.01; Honolulu County; Hawaii,992,339,204,343,106,188,0,55,0,67,16,11,15,003,001101,2,1500000US150030011012,1500000US150030012011
1500000US150030011021,Block Group 1; Census Tract 11.02; Honolulu County; Hawaii,969,82,78,526,283,13,0,0,0,89,3,20,15,003,001102,1,1500000US150030011021,1500000US150030012012
1500000US150030011022,Block Group 2; Census Tract 11.02; Honolulu County; Hawaii,1061,348,145,387,181,212,0,22,0,52,0,15,15,003,001102,2,1500000US150030011022,1500000US150030011011
1500000US150030012011,Block Group 1; Census Tract 12.01; Honolulu County; Hawaii,1234,181,308,610,135,48,0,35,0,26,0,0,15,003,001201,1,1500000US150030012011,1500000US150030011021
1500000US150030012012,Block Group 2; Census Tract 12.01; Honolulu County; Hawaii,1991,394,325,687,585,71,0,20,0,8,0,30,15,003,001201,2,1500000US150030012012,1500000US150030011022
1500000US150030012021,Block Group 1; Census Tract 12.02; Honolulu County; Hawaii,1980,363,348,801,468,59,0,2,0,68,9,12,15,003,001202,1,1500000US150030012021,1500000US150030012021
1500000US150030012022,Block Group 2; Census Tract 12.02; Honolulu County; Hawaii,1217,225,353,397,242,67,0,22,34,22,8,0,15,003,001202,2,1500000US150030012022,1500000US150030012022
1500000US150030013001,Block Group 1; Census Tract 13; Honolulu County; Hawaii,1243,241,296,439,267,0,0,0,0,28,10,0,15,003,001300,1,1500000US150030013001,1500000US150030013002
1500000US150030013002,Block Group 2; Census Tract 13; Honolulu County; Hawaii,1513,428,187,467,431,0,0,32,0,121,26,0,15,003,001300,2,1500000US150030013002,1500000US150030013001
1500000US150030013003,Block Group 3; Census Tract 13; Honolulu County; Hawaii,972,176,311,325,160,94,0,15,0,11,0,30,15,003,001300,3,1500000US150030013003,1500000US150030013003
1500000US150030013004,Block Group 4; Census Tract 13; Honolulu County; Hawaii,594,40,116,268,170,5,0,0,0,23,0,0,15,003,001300,4,1500000US150030013004,1500000US150030013004
1500000US150030014001,Block Group 1; Census Tract 14; Honolulu County; Hawaii,1036,182,143,287,424,82,0,0,0,67,0,6,15,003,001400,1,1500000US150030014001,1500000US150030014001
1500000US150030014002,Block Group 2; Census Tract 14; Honolulu County; Hawaii,1713,254,344,802,313,80,0,46,0,104,0,6,15,003,001400,2,1500000US150030014002,1500000US150030014002
1500000US150030015011,Block Group 1; Census Tract 15.01; Honolulu County; Hawaii,1995,365,224,1038,368,119,0,0,0,106,9,15,15,003,001501,1,1500000US150030015011,1500000US150030015011
1500000US150030015021,Block Group 1; Census Tract 15.02; Honolulu County; Hawaii,817,81,125,380,231,23,0,7,0,50,0,22,15,003,001502,1,1500000US150030015021,1500000US150030015021
1500000US150030015022,Block Group 2; Census Tract 15.02; Honolulu County; Hawaii,1361,155,211,567,428,50,0,52,0,92,0,9,15,003,001502,2,1500000US150030015022,1500000US150030015022
1500000US150030016011,Block Group 1; Census Tract 16.01; Honolulu County; Hawaii,1134,182,215,514,223,32,0,59,0,14,7,5,15,003,001601,1,1500000US150030016011,1500000US150030016012
1500000US150030016012,Block Group 2; Census Tract 16.01; Honolulu County; Hawaii,700,139,139,273,149,80,0,9,0,88,0,0,15,003,001601,2,1500000US150030016012,1500000US150030016011
1500000US150030016021,Block Group 1; Census Tract 16.02; Honolulu County; Hawaii,691,97,125,255,214,20,0,0,0,16,0,3,15,003,001602,1,1500000US150030016021,1500000US150030016021
1500000US150030016022,Block Group 2; Census Tract 16.02; Honolulu County; Hawaii,917,132,252,265,268,42,0,30,0,59,0,27,15,003,001602,2,1500000US150030016022,1500000US150030016022
1500000US150030017001,Block Group 1; Census Tract 17; Honolulu County; Hawaii,1377,231,252,547,347,92,0,58,0,23,0,10,15,003,001700,1,1500000US150030017001,1500000US150030017001
1500000US150030017002,Block Group 2; Census Tract 17; Honolulu County; Hawaii,729,93,13,284,339,0,0,0,0,0,10,0,15,003,001700,2,1500000US150030017002,1500000US150030017002
1500000US150030018011,Block Group 1; Census Tract 18.01; Honolulu County; Hawaii,401,0,121,165,115,0,0,2,0,54,0,0,15,003,001801,1,1500000US150030018011,1500000US150030018011
1500000US150030018012,Block Group 2; Census Tract 18.01; Honolulu County; Hawaii,332,14,97,149,72,0,0,30,0,5,0,0,15,003,001801,2,1500000US150030018012,1500000US150030018012
1500000US150030018031,Block Group 1; Census Tract 18.03; Honolulu County; Hawaii,631,49,158,223,201,0,0,33,0,37,0,0,15,003,001803,1,1500000US150030018031,1500000US150030018032
1500000US150030018032,Block Group 2; Census Tract 18.03; Honolulu County; Hawaii,252,5,86,66,95,5,0,0,0,11,0,15,15,003,001803,2,1500000US150030018032,1500000US150030018031
1500000US150030018033,Block Group 3; Census Tract 18.03; Honolulu County; Hawaii,991,85,92,578,236,0,0,0,0,15,0,35,15,003,001803,3,1500000US150030018033,1500000US150030018033
1500000US150030018034,Block Group 4; Census Tract 18.03; Honolulu County; Hawaii,799,47,281,395,76,47,0,0,0,43,23,0,15,003,001803,4,1500000US150030018034,1500000US150030018034
1500000US150030018041,Block Group 1; Census Tract 18.04; Honolulu County; Hawaii,583,28,58,270,227,0,0,0,0,17,0,0,15,003,001804,1,1500000US150030018041,1500000US150030018041
1500000US150030018042,Block Group 2; Census Tract 18.04; Honolulu County; Hawaii,877,101,138,364,274,0,0,17,0,147,15,9,15,003,001804,2,1500000US150030018042,1500000US150030018042
1500000US150030019011,Block Group 1; Census Tract 19.01; Honolulu County; Hawaii,461,4,154,134,169,0,0,14,0,11,0,5,15,003,001901,1,1500000US150030019011,1500000US150030019011
1500000US150030019051,Block Group 1; Census Tract 19.05; Honolulu County; Hawaii,580,133,52,266,129,0,0,0,0,0,0,0,15,003,001905,1,1500000US150030019051,1500000US150030019051
1500000US150030019052,Block Group 2; Census Tract 19.05; Honolulu County; Hawaii,898,34,255,414,195,0,0,31,0,51,0,0,15,003,001905,2,1500000US150030019052,1500000US150030019052
1500000US150030019061,Block Group 1; Census Tract 19.06; Honolulu County; Hawaii,600,9,79,404,108,0,0,0,0,80,22,22,15,003,001906,1,1500000US150030019061,1500000US150030019062
1500000US150030019062,Block Group 2; Census Tract 19.06; Honolulu County; Hawaii,1153,217,139,559,238,33,0,0,0,26,0,8,15,003,001906,2,1500000US150030019062,1500000US150030019061
1500000US150030019063,Block Group 3; Census Tract 19.06; Honolulu County; Hawaii,1157,92,157,498,410,0,0,0,0,73,0,0,15,003,001906,3,1500000US150030019063,1500000US150030019063
1500000US150030019071,Block Group 1; Census Tract 19.07; Honolulu County; Hawaii,1366,235,173,679,279,0,0,40,0,13,23,0,15,003,001907,1,1500000US150030019071,1500000US150030019072
1500000US150030019072,Block Group 2; Census Tract 19.07; Honolulu County; Hawaii,234,41,0,108,85,0,0,0,0,0,0,0,15,003,001907,2,1500000US150030019072,1500000US150030019071
1500000US150030019073,Block Group 3; Census Tract 19.07; Honolulu County; Hawaii,942,46,107,521,268,0,0,0,0,35,0,58,15,003,001907,3,1500000US150030019073,1500000US150030019073
1500000US150030020031,Block Group 1; Census Tract 20.03; Honolulu County; Hawaii,791,98,221,287,185,0,0,9,53,43,0,10,15,003,002003,1,1500000US150030020031,1500000US150030020032
1500000US150030020032,Block Group 2; Census Tract 20.03; Honolulu County; Hawaii,991,0,224,538,229,0,0,0,0,69,0,0,15,003,002003,2,1500000US150030020032,1500000US150030020031
1500000US150030020041,Block Group 1; Census Tract 20.04; Honolulu County; Hawaii,489,46,124,240,79,0,0,16,0,13,0,17,15,003,002004,1,1500000US150030020041,1500000US150030020041
